Youtuber,期間,正面情緒,負面情緒,正面情緒(前一天),正面情緒(前二天),正面情緒(後一天),正面情緒(後二天),負面情緒(前一天),負面情緒(前二天),負面情緒(後一天),負面情緒(後二天),當天正負情緒比,前一天正負情緒比,前二天正負情緒比,後一天正負情緒比,後二天正負情緒比,當天情緒比變化量,隔天情緒比變化量,前一後一情緒變化量,前二後二情緒變化量,聲量,前一天聲量,前二天聲量,後一天聲量,後二天聲量,當天聲量變化量,隔天聲量變化量,前一後一聲量變化量,前二後二聲量變化量,Dcard,Dcard內文,PTT,PTT內文,apple_news,apple_news內文,ettoday,ettoday內文,Mobile01,Mobile01內文,opview,g/b,sub,category,sorry
Jinnytty 企鵝妹 윰찌,2020/12/27,255.0,518.0,11.0,6.0,101.0,378.0,18.0,11.0,239.0,605.0,0.4922779922779923,0.6111111111111112,0.5454545454545454,0.4225941422594142,0.6247933884297521,-0.1188331188331188,-0.069683850018578,-0.1885169688516969,0.0793388429752066,1662.0,92.0,67.0,719.0,2094.0,1570.0,-943.0,627.0,2027.0,[],[],[],[],['企鵝妹斗內金額疑意外曝光\u30008位數令網友嘆「比賣身還好賺」'],"['南韓人氣實況主「企鵝妹」（柳允進）曾來台大學習中文，以清純俏皮形象在台灣爆紅，近來轉往美國實況圈發展，曾自爆過往性愛史，辛辣回應讓美國網友很買單，日前不小心自曝疑似「斗內」的畫面，顯示總金額為35萬7865美元、超過1005萬元台幣；但原始的片段已被刪除，網路流傳的片段為網友備份。\n《批踢踢實業坊》「八卦板」今早有網友以「[爆卦] 企鵝妹不小心把斗內金額露出」為題發文，還附上7秒的影片，疑為企鵝妹收直播贊助的金額，大多每人捐3到5元美金不等，總金額高達35萬7865美元，換算成台幣超過1005萬元，令網友驚呼。\n疑企鵝妹斗內總額意外曝光，總金額為35萬7865美元、超過1005萬元台幣。翻攝網路\nPTT網友熱議且酸，「難怪去美國 台灣QQ」「好了啦，那是美國火山孝子有本事」、「窮台男就不要去獻醜了」；有人驚呼她直播收到逾千萬元的斗內，「哇靠 比賣身還好賺」、「我以為賣奶直播跟賣身沒兩樣, 我錯了，賣身沒這麼好賺」。\n有人甚至說「我不想努力了 下輩子投胎當正妹…」、「人家就是有外貌優勢啊 認清自己乖乖當社畜吧」、「長得好看也是一種實力 醜就是要比別人更努力」。（即時新聞中心／綜合報導）\n企鵝妹\n斗內']",[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2020/12/29,378.0,605.0,101.0,255.0,43.0,26.0,239.0,518.0,93.0,51.0,0.6247933884297521,0.4225941422594142,0.4922779922779923,0.4623655913978494,0.5098039215686274,0.2021992461703378,-0.1624277970319026,0.0397714491384352,0.0175259292906351,2094.0,719.0,1662.0,427.0,211.0,1375.0,-1667.0,-292.0,-1451.0,[],[],[],[],[],[],['企鵝妹爆不畏疫情「飛瑞典找乾爹過夜」！\u3000網抓包：有吃避孕藥'],[nan],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/01/13,15.0,21.0,0.0,0.0,12.0,1.0,7.0,1.0,8.0,1.0,0.7142857142857143,0.0,0.0,1.5,1.0,0.7142857142857143,0.7857142857142857,1.5,1.0,82.0,13.0,4.0,39.0,5.0,69.0,-43.0,26.0,1.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/01/17,17.0,61.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,0.2786885245901639,1.0,1.0,0.0,0.0,-0.7213114754098361,-0.2786885245901639,-1.0,-1.0,153.0,10.0,5.0,11.0,2.0,143.0,-142.0,1.0,-3.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/02/06,5.0,34.0,7.0,3.0,0.0,10.0,17.0,6.0,0.0,18.0,0.1470588235294117,0.4117647058823529,0.5,,0.5555555555555556,-0.2647058823529411,,,0.0555555555555555,79.0,50.0,30.0,1.0,113.0,29.0,-78.0,-49.0,83.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/02/08,10.0,18.0,0.0,5.0,75.0,13.0,0.0,34.0,576.0,91.0,0.5555555555555556,,0.1470588235294117,0.1302083333333333,0.1428571428571428,,-0.4253472222222222,,-0.0042016806722689,113.0,1.0,79.0,1258.0,216.0,112.0,1145.0,1257.0,137.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/02/09,75.0,576.0,10.0,0.0,13.0,13.0,18.0,0.0,91.0,15.0,0.1302083333333333,0.5555555555555556,,0.1428571428571428,0.8666666666666667,-0.4253472222222222,0.0126488095238095,-0.4126984126984127,,1258.0,113.0,1.0,216.0,54.0,1145.0,-1042.0,103.0,53.0,[],[],[],[],['企鵝妹不甩防疫！帶弟弟在美國趴趴走\u3000淚訴「遭同居實況主趕出門」'],['南韓人氣實況主「企鵝妹」（柳允進）曾來台大學習中文，以清純俏皮形象在台灣爆紅，近來轉往美國實況圈發展，並與實況主「海格」(EsfandTV)同居，但日前爆出，企鵝妹的弟弟到美國，沒有居家隔離就直接住進海格家，讓海格的團隊相當不滿。\n遊戲論壇《遊戲大亂鬥》，有網友翻譯指出，企鵝妹帶讓弟弟入住海格家，但是海格認為企鵝妹弟弟沒有隔離14天就跑來，於是要求企鵝妹跟她弟弟離開他家，讓企鵝妹淚崩，並開實況說會離開美國，「不想成為海格的負擔。」\n而海格的實況團隊說，他們很積極在做居家隔離，因為如果團隊有人確診就慘了，並批評企鵝妹根本不理解疫情的嚴重，讓團隊其他人感到很不爽，強調就算是其他人來也會要求隔離14天陰性後才一起互動。\n企鵝妹的弟弟在實況中嗆聲，說他身邊沒人因為武漢肺炎身亡，身邊也沒人確診。這段發言引來網友砲轟，後來企鵝妹的弟弟也把實況影片刪除。（即時新聞中心／綜合報導）\n企鵝妹\n海格\n實況主'],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/02/22,37.0,126.0,0.0,0.0,23.0,23.0,1.0,0.0,81.0,72.0,0.2936507936507936,0.0,,0.2839506172839506,0.3194444444444444,0.2936507936507936,-0.009700176366843,0.2839506172839506,,386.0,3.0,1.0,291.0,213.0,383.0,-95.0,288.0,212.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/02/23,23.0,81.0,37.0,0.0,23.0,1.0,126.0,1.0,72.0,14.0,0.2839506172839506,0.2936507936507936,0.0,0.3194444444444444,0.0714285714285714,-0.009700176366843,0.0354938271604938,0.0257936507936507,0.0714285714285714,291.0,386.0,3.0,213.0,45.0,-95.0,-78.0,-173.0,42.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/03/10,6.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,1.0,1.5,,,0.6666666666666666,1.0,,-0.8333333333333334,,,29.0,3.0,2.0,23.0,4.0,26.0,-6.0,20.0,2.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/03/29,5.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3571428571428571,1.0,,0.0,0.0,-0.6428571428571428,-0.3571428571428571,-1.0,,43.0,2.0,0.0,2.0,2.0,41.0,-41.0,0.0,2.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/04/04,22.0,9.0,2.0,1.0,24.0,5.0,2.0,2.0,28.0,3.0,2.4444444444444446,1.0,0.5,0.8571428571428571,1.6666666666666667,1.4444444444444446,-1.5873015873015874,-0.1428571428571429,1.1666666666666667,53.0,14.0,13.0,114.0,17.0,39.0,61.0,100.0,4.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/04/05,24.0,28.0,22.0,2.0,5.0,1.0,9.0,2.0,3.0,0.0,0.8571428571428571,2.4444444444444446,1.0,1.6666666666666667,,-1.5873015873015874,0.8095238095238096,-0.7777777777777779,,114.0,53.0,14.0,17.0,3.0,61.0,-97.0,-36.0,-11.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/04/16,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,,0.0,0.0,,,-0.5,,,9.0,1.0,2.0,5.0,2.0,8.0,-4.0,4.0,0.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/04/23,2.0,12.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.1666666666666666,2.0,0.5,0.0,,-1.8333333333333333,-0.1666666666666666,-2.0,,26.0,10.0,9.0,4.0,2.0,16.0,-22.0,-6.0,-7.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/05/01,6.0,7.0,0.0,1.0,5.0,22.0,0.0,0.0,16.0,55.0,0.8571428571428571,,,0.3125,0.4,,-0.5446428571428571,,,34.0,1.0,4.0,34.0,172.0,33.0,0.0,33.0,168.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/05/02,5.0,16.0,6.0,0.0,22.0,1.0,7.0,0.0,55.0,9.0,0.3125,0.8571428571428571,,0.4,0.1111111111111111,-0.5446428571428571,0.0875,-0.4571428571428571,,34.0,34.0,1.0,172.0,25.0,0.0,138.0,138.0,24.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/05/03,22.0,55.0,5.0,6.0,1.0,64.0,16.0,7.0,9.0,275.0,0.4,0.3125,0.8571428571428571,0.1111111111111111,0.2327272727272727,0.0875,-0.2888888888888889,-0.2013888888888889,-0.6244155844155843,172.0,34.0,34.0,25.0,865.0,138.0,-147.0,-9.0,831.0,[],[],[],[],[],[],['企鵝妹自爆隆乳「成果超驚人」！下樓梯巨胸狂晃…網近看戳破真相'],[nan],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/05/05,64.0,275.0,1.0,22.0,4.0,2.0,9.0,55.0,18.0,1.0,0.2327272727272727,0.1111111111111111,0.4,0.2222222222222222,2.0,0.1216161616161616,-0.0105050505050505,0.1111111111111111,1.6,865.0,25.0,172.0,64.0,5.0,840.0,-801.0,39.0,-167.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/05/20,1.0,11.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0909090909090909,1.0,2.0,,0.0,-0.9090909090909092,,,-2.0,32.0,4.0,3.0,5.0,8.0,28.0,-27.0,1.0,5.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/06/01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,inf,,,0.0,,,-inf,,,12.0,3.0,2.0,5.0,2.0,9.0,-7.0,2.0,0.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/06/09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,9.0,3.0,2.0,0.0,0.0,6.0,-9.0,-3.0,-2.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/06/12,2.0,3.0,0.0,0.0,1.0,39.0,0.0,0.0,2.0,1.0,0.6666666666666666,,,0.5,39.0,,-0.1666666666666666,,,11.0,0.0,0.0,13.0,49.0,11.0,2.0,13.0,49.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/06/13,1.0,2.0,2.0,0.0,39.0,1.0,3.0,0.0,1.0,0.0,0.5,0.6666666666666666,,39.0,,-0.1666666666666666,38.5,38.333333333333336,,13.0,11.0,0.0,49.0,2.0,2.0,36.0,38.0,2.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/06/14,39.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,6.0,39.0,0.5,0.6666666666666666,,0.0,38.5,,,-0.6666666666666666,49.0,13.0,11.0,2.0,10.0,36.0,-47.0,-11.0,-1.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/06/21,29.0,67.0,2.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,0.4328358208955223,0.4,1.0,1.0,0.0,0.0328358208955223,0.5671641791044777,0.6,-1.0,224.0,23.0,9.0,7.0,3.0,201.0,-217.0,-16.0,-6.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/06/30,31.0,114.0,0.0,2.0,18.0,3.0,0.0,2.0,62.0,8.0,0.2719298245614035,,1.0,0.2903225806451613,0.375,,0.0183927560837577,,-0.625,312.0,2.0,7.0,151.0,18.0,310.0,-161.0,149.0,11.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/07/11,2.0,1.0,0.0,0.0,0.0,17.0,2.0,0.0,5.0,41.0,2.0,0.0,,0.0,0.4146341463414634,2.0,-2.0,0.0,,28.0,2.0,1.0,7.0,181.0,26.0,-21.0,5.0,180.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/07/13,17.0,41.0,0.0,2.0,8.0,8.0,5.0,1.0,39.0,22.0,0.4146341463414634,0.0,2.0,0.2051282051282051,0.3636363636363636,0.4146341463414634,-0.2095059412132582,0.2051282051282051,-1.6363636363636362,181.0,7.0,28.0,119.0,96.0,174.0,-62.0,112.0,68.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/07/14,8.0,39.0,17.0,0.0,8.0,1.0,41.0,5.0,22.0,9.0,0.2051282051282051,0.4146341463414634,0.0,0.3636363636363636,0.1111111111111111,-0.2095059412132582,0.1585081585081585,-0.0509977827050997,0.1111111111111111,119.0,181.0,7.0,96.0,41.0,-62.0,-23.0,-85.0,34.0,[],[],[],[],[],[],['企鵝妹直播遇怪粉摸臉喊「你必須親我」\u3000觀眾狂刷：噁男！快跑'],[nan],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/07/26,5.0,26.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.1923076923076923,,,,1.0,,,,,75.0,3.0,6.0,3.0,11.0,72.0,-72.0,0.0,5.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/08/08,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,10.0,3.0,0.0,1.0,5.0,7.0,-9.0,-2.0,5.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/08/11,9.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,7.0,2.0,4.5,,,0.7142857142857143,0.0,,-3.7857142857142856,,,13.0,5.0,1.0,30.0,11.0,8.0,17.0,25.0,10.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/08/12,5.0,7.0,9.0,5.0,0.0,3.0,2.0,0.0,2.0,4.0,0.7142857142857143,4.5,,0.0,0.75,-3.7857142857142856,-0.7142857142857143,-4.5,,30.0,13.0,5.0,11.0,17.0,17.0,-19.0,-2.0,12.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/08/15,6.0,5.0,3.0,0.0,1.0,3.0,4.0,2.0,5.0,14.0,1.2,0.75,0.0,0.2,0.2142857142857142,0.4499999999999999,-1.0,-0.55,0.2142857142857142,48.0,17.0,11.0,28.0,53.0,31.0,-20.0,11.0,42.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/08/31,7.0,12.0,0.0,0.0,28.0,17.0,1.0,1.0,80.0,102.0,0.5833333333333334,0.0,0.0,0.35,0.1666666666666666,0.5833333333333334,-0.2333333333333334,0.35,0.1666666666666666,73.0,10.0,1.0,320.0,271.0,63.0,247.0,310.0,270.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/09/01,28.0,80.0,7.0,0.0,17.0,31.0,12.0,1.0,102.0,130.0,0.35,0.5833333333333334,0.0,0.1666666666666666,0.2384615384615384,-0.2333333333333334,-0.1833333333333333,-0.4166666666666667,0.2384615384615384,320.0,73.0,10.0,271.0,312.0,247.0,-49.0,198.0,302.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/09/02,17.0,102.0,28.0,7.0,31.0,14.0,80.0,12.0,130.0,68.0,0.1666666666666666,0.35,0.5833333333333334,0.2384615384615384,0.2058823529411764,-0.1833333333333333,0.0717948717948718,-0.1115384615384615,-0.3774509803921569,271.0,320.0,73.0,312.0,159.0,-49.0,41.0,-8.0,86.0,['企鵝妹 ig'],['有人知道企鵝妹的igㄇ(╯﹏╰）'],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/09/03,31.0,130.0,17.0,28.0,14.0,2.0,102.0,80.0,68.0,10.0,0.2384615384615384,0.1666666666666666,0.35,0.2058823529411764,0.2,0.0717948717948718,-0.032579185520362,0.0392156862745098,-0.1499999999999999,312.0,271.0,320.0,159.0,22.0,41.0,-153.0,-112.0,-298.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/09/11,124.0,307.0,9.0,15.0,26.0,3.0,20.0,30.0,116.0,10.0,0.4039087947882736,0.45,0.5,0.2241379310344827,0.3,-0.0460912052117263,-0.1797708637537908,-0.2258620689655172,-0.2,961.0,87.0,124.0,292.0,26.0,874.0,-669.0,205.0,-98.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2021/09/22,7.0,27.0,3.0,2.0,12.0,5.0,5.0,0.0,90.0,35.0,0.2592592592592592,0.6,,0.1333333333333333,0.1428571428571428,-0.3407407407407407,-0.1259259259259259,-0.4666666666666667,,99.0,26.0,7.0,220.0,81.0,73.0,121.0,194.0,74.0,[],[],[],[],[],[],['企鵝妹鏡頭前連續說謊！\u3000被警衛制止拍攝…回「我沒有」繼續偷拍'],[nan],[],[],企鵝妹,bad,295000.0,生活類,True
